日期,胡润
2021-12-18,41
2021-12-25,67
2022-01-01,51
2022-01-08,67
2022-01-15,33
2022-01-22,68
2022-01-29,50
2022-02-05,50
2022-02-12,92
2022-02-19,142
2022-02-26,83
2022-03-05,83
2022-03-12,57
2022-03-19,60
2022-03-26,67
2022-04-02,84
2022-04-09,41
2022-04-16,75
2022-04-23,41
2022-04-30,26
2022-05-07,41
2022-05-14,49
2022-05-21,58
2022-05-28,58
2022-06-04,65
2022-06-11,58
2022-06-18,66
2022-06-25,57
2022-07-02,49
2022-07-09,79
2022-07-16,33
2022-07-23,33
2022-07-30,86
2022-08-06,33
2022-08-13,57
2022-08-20,34
2022-08-27,49
2022-09-03,59
2022-09-10,77
2022-09-17,50
2022-09-24,57
2022-10-01,58
2022-10-08,8
2022-10-15,66
2022-10-22,66
2022-10-29,17
2022-11-05,42
2022-11-12,108
2022-11-19,78
2022-11-26,87
2022-12-03,52
2022-12-10,53
2022-12-17,90
2022-12-24,73
2022-12-31,93
2023-01-07,43
2023-01-14,79
2023-01-21,42
2023-01-28,53
2023-02-04,35
2023-02-11,69
2023-02-18,66
2023-02-25,86
2023-03-04,67
2023-03-11,78
2023-03-18,85
2023-03-25,81
2023-04-01,51
2023-04-08,33
2023-04-15,49
2023-04-22,75
2023-04-29,104
2023-05-06,58
2023-05-13,75
2023-05-20,24
2023-05-27,42
2023-06-03,66
2023-06-10,65
2023-06-17,42
2023-06-24,16
2023-07-01,49
2023-07-08,50
2023-07-15,33
2023-07-22,50
2023-07-29,8
2023-08-05,49
2023-08-12,73
2023-08-19,33
2023-08-26,25
2023-09-02,16
2023-09-09,16
2023-09-16,41
2023-09-23,50
2023-09-30,58
2023-10-07,41
2023-10-14,58
2023-10-21,41
2023-10-28,85
2023-11-04,51
2023-11-11,33
2023-11-18,90
2023-11-25,50
2023-12-02,49
2023-12-09,50
2023-12-16,49
2023-12-23,25
2023-12-30,58
2024-01-06,59
2024-01-13,49
2024-01-20,25
2024-01-27,41
2024-02-03,66
2024-02-10,33
2024-02-17,33
2024-02-24,34
2024-03-02,33
2024-03-09,67
2024-03-16,67
2024-03-23,70
2024-03-30,88
2024-04-06,41
2024-04-13,41
2024-04-20,73
2024-04-27,41
2024-05-04,25
2024-05-11,25
2024-05-18,16
2024-05-25,25
2024-06-01,49
2024-06-08,25
2024-06-15,25
2024-06-22,24
2024-06-29,0
2024-07-06,16
2024-07-13,0
2024-07-20,25
2024-07-27,66
2024-08-03,24
2024-08-10,33
2024-08-17,16
2024-08-24,33
2024-08-31,33
2024-09-07,24
