日期,胡润
2023-02-11,116
2023-02-18,81
2023-02-25,97
2023-03-04,114
2023-03-11,114
2023-03-18,107
2023-03-25,109
2023-04-01,82
2023-04-08,78
2023-04-15,92
2023-04-22,94
2023-04-29,95
2023-05-06,82
2023-05-13,68
2023-05-20,85
2023-05-27,96
2023-06-03,77
2023-06-10,122
2023-06-17,102
2023-06-24,92
2023-07-01,102
2023-07-08,75
2023-07-15,66
2023-07-22,79
2023-07-29,84
2023-08-05,86
2023-08-12,84
2023-08-19,75
2023-08-26,85
2023-09-02,77
2023-09-09,133
2023-09-16,93
2023-09-23,59
2023-09-30,77
2023-10-07,103
2023-10-14,101
2023-10-21,83
2023-10-28,100
2023-11-04,77
2023-11-11,103
2023-11-18,120
2023-11-25,102
2023-12-02,102
2023-12-09,75
2023-12-16,77
2023-12-23,84
2023-12-30,74
2024-01-06,66
2024-01-13,95
2024-01-20,58
2024-01-27,57
2024-02-03,91
2024-02-10,77
2024-02-17,68
2024-02-24,60
2024-03-02,118
2024-03-09,89
2024-03-16,87
2024-03-23,102
2024-03-30,126
2024-04-06,94
2024-04-13,87
2024-04-20,92
2024-04-27,91
2024-05-04,58
2024-05-11,75
2024-05-18,51
2024-05-25,66
2024-06-01,41
2024-06-08,66
2024-06-15,58
2024-06-22,74
2024-06-29,33
2024-07-06,66
2024-07-13,41
2024-07-20,58
2024-07-27,62
2024-08-03,91
2024-08-10,60
2024-08-17,67
2024-08-24,75
2024-08-31,59
2024-09-07,67
2024-09-14,77
2024-09-21,58
2024-09-28,83
2024-10-05,60
2024-10-12,51
2024-10-19,49
2024-10-26,67
2024-11-02,114
2024-11-09,97
2024-11-16,101
2024-11-23,70
2024-11-30,53
2024-12-07,43
2024-12-14,86
2024-12-21,90
2024-12-28,58
2025-01-04,66
2025-01-11,87
2025-01-18,83
2025-01-25,71
2025-02-01,55
2025-02-08,64
2025-02-15,67
2025-02-22,77
2025-03-01,110
2025-03-08,106
2025-03-15,85
2025-03-22,68
2025-03-29,101
2025-04-05,98
2025-04-12,96
2025-04-19,113
2025-04-26,70
2025-05-03,84
2025-05-10,94
2025-05-17,71
2025-05-24,77
2025-05-31,53
2025-06-07,94
2025-06-14,103
2025-06-21,78
2025-06-28,51
2025-07-05,34
2025-07-12,88
2025-07-19,96
2025-07-26,42
2025-08-02,75
2025-08-09,42
2025-08-16,50
2025-08-23,76
2025-08-30,58
2025-09-06,42
2025-09-13,50
2025-09-20,61
2025-09-27,41
2025-10-04,59
2025-10-11,59
2025-10-18,69
2025-10-25,65
2025-11-01,91
2025-11-08,59
2025-11-15,34
2025-11-22,51
2025-11-29,41
2025-12-06,67
2025-12-13,41
2025-12-20,51
2025-12-27,8
2026-01-03,33
2026-01-10,58
2026-01-17,44
2026-01-24,17
2026-01-31,69
2026-02-07,94
2026-02-14,70
2026-02-21,51
2026-02-28,34
2026-03-07,75
2026-03-14,58
2026-03-21,42
2026-03-28,41
2026-04-04,41
2026-04-11,67
2026-04-18,50
2026-04-25,33
2026-05-02,16
