日期,胡润
2024-12-14,126
2024-12-21,171
2024-12-28,131
2025-01-04,97
2025-01-11,134
2025-01-18,137
2025-01-25,122
2025-02-01,91
2025-02-08,117
2025-02-15,114
2025-02-22,123
2025-03-01,156
2025-03-08,132
2025-03-15,120
2025-03-22,134
2025-03-29,157
2025-04-05,138
2025-04-12,115
2025-04-19,139
2025-04-26,133
2025-05-03,134
2025-05-10,127
2025-05-17,121
2025-05-24,111
2025-05-31,129
2025-06-07,119
2025-06-14,155
2025-06-21,129
2025-06-28,127
2025-07-05,120
2025-07-12,137
2025-07-19,136
2025-07-26,121
2025-08-02,108
2025-08-09,114
2025-08-16,117
2025-08-23,108
2025-08-30,95
2025-09-06,107
2025-09-13,90
2025-09-20,92
2025-09-27,113
2025-10-04,80
2025-10-11,98
2025-10-18,89
2025-10-25,96
2025-11-01,153
2025-11-08,107
2025-11-15,122
2025-11-22,97
2025-11-29,94
2025-12-06,105
2025-12-13,78
2025-12-20,95
2025-12-27,102
2026-01-03,78
2026-01-10,69
2026-01-17,96
2026-01-24,108
2026-01-31,118
2026-02-07,113
2026-02-14,93
2026-02-21,98
2026-02-28,87
2026-03-07,85
2026-03-14,112
2026-03-21,86
2026-03-28,76
2026-04-04,75
2026-04-11,94
2026-04-18,79
2026-04-25,112
2026-05-02,84
