日期,胡润
2024-05-25,143
2024-06-01,163
2024-06-08,188
2024-06-15,172
2024-06-22,162
2024-06-29,154
2024-07-06,154
2024-07-13,155
2024-07-20,183
2024-07-27,227
2024-08-03,161
2024-08-10,154
2024-08-17,161
2024-08-24,169
2024-08-31,190
2024-09-07,174
2024-09-14,166
2024-09-21,153
2024-09-28,266
2024-10-05,165
2024-10-12,159
2024-10-19,173
2024-10-26,165
2024-11-02,330
2024-11-09,189
2024-11-16,182
2024-11-23,192
2024-11-30,199
2024-12-07,185
2024-12-14,189
2024-12-21,241
2024-12-28,181
2025-01-04,159
2025-01-11,210
2025-01-18,253
2025-01-25,175
2025-02-01,125
2025-02-08,171
2025-02-15,159
2025-02-22,179
2025-03-01,297
2025-03-08,220
2025-03-15,170
2025-03-22,170
2025-03-29,271
2025-04-05,207
2025-04-12,180
2025-04-19,197
2025-04-26,192
2025-05-03,195
2025-05-10,192
2025-05-17,178
2025-05-24,175
2025-05-31,170
2025-06-07,175
2025-06-14,267
2025-06-21,193
2025-06-28,205
2025-07-05,164
2025-07-12,161
2025-07-19,188
2025-07-26,157
2025-08-02,153
2025-08-09,161
2025-08-16,154
2025-08-23,157
2025-08-30,126
2025-09-06,136
2025-09-13,141
2025-09-20,150
2025-09-27,150
2025-10-04,132
2025-10-11,148
2025-10-18,147
2025-10-25,138
2025-11-01,238
2025-11-08,157
2025-11-15,164
2025-11-22,147
2025-11-29,138
2025-12-06,152
2025-12-13,135
2025-12-20,136
2025-12-27,144
2026-01-03,132
2026-01-10,121
2026-01-17,141
2026-01-24,143
2026-01-31,166
2026-02-07,173
2026-02-14,142
2026-02-21,104
2026-02-28,141
2026-03-07,141
2026-03-14,145
2026-03-21,136
2026-03-28,135
2026-04-04,125
2026-04-11,126
2026-04-18,136
2026-04-25,128
2026-05-02,120
